filename,length,onset,offset,label
classical.00064.wav,120300,120300,240600,classical
classical.00064.wav,120300,240600,360900,classical
classical.00064.wav,120300,360900,481200,classical
classical.00064.wav,120300,481200,601500,classical
classical.00065.wav,120300,0,120300,classical
classical.00065.wav,120300,120300,240600,classical
classical.00065.wav,120300,240600,360900,classical
classical.00065.wav,120300,360900,481200,classical
classical.00065.wav,120300,481200,601500,classical
classical.00066.wav,120300,0,120300,classical
classical.00066.wav,120300,120300,240600,classical
classical.00066.wav,120300,240600,360900,classical
classical.00066.wav,120300,360900,481200,classical
classical.00066.wav,120300,481200,601500,classical
classical.00067.wav,120300,0,120300,classical
classical.00067.wav,120300,120300,240600,classical
classical.00067.wav,120300,240600,360900,classical
classical.00067.wav,120300,360900,481200,classical
classical.00067.wav,120300,481200,601500,classical
classical.00068.wav,120300,0,120300,classical
classical.00068.wav,120300,120300,240600,classical
classical.00068.wav,120300,240600,360900,classical
classical.00068.wav,120300,360900,481200,classical
classical.00068.wav,120300,481200,601500,classical
classical.00069.wav,120300,0,120300,classical
classical.00069.wav,120300,120300,240600,classical
classical.00069.wav,120300,240600,360900,classical
classical.00069.wav,120300,360900,481200,classical
classical.00069.wav,120300,481200,601500,classical
country.00000.wav,120300,0,120300,country
country.00000.wav,120300,120300,240600,country
country.00000.wav,120300,240600,360900,country
country.00000.wav,120300,360900,481200,country
country.00000.wav,120300,481200,601500,country
country.00001.wav,120300,0,120300,country
country.00001.wav,120300,120300,240600,country
country.00001.wav,120300,240600,360900,country
country.00001.wav,120300,360900,481200,country
country.00001.wav,120300,481200,601500,country
country.00002.wav,120300,0,120300,country
country.00002.wav,120300,120300,240600,country
country.00002.wav,120300,240600,360900,country
country.00002.wav,120300,360900,481200,country
country.00002.wav,120300,481200,601500,country
country.00003.wav,120300,0,120300,country
country.00003.wav,120300,120300,240600,country
country.00003.wav,120300,240600,360900,country
country.00003.wav,120300,360900,481200,country
country.00003.wav,120300,481200,601500,country
country.00004.wav,120300,0,120300,country
country.00004.wav,120300,120300,240600,country
country.00004.wav,120300,240600,360900,country
country.00004.wav,120300,360900,481200,country
country.00004.wav,120300,481200,601500,country
country.00005.wav,120300,0,120300,country
country.00005.wav,120300,120300,240600,country
country.00005.wav,120300,240600,360900,country
country.00005.wav,120300,360900,481200,country
country.00005.wav,120300,481200,601500,country
country.00006.wav,120300,0,120300,country
country.00006.wav,120300,120300,240600,country
country.00006.wav,120300,240600,360900,country
country.00006.wav,120300,360900,481200,country
country.00006.wav,120300,481200,601500,country
country.00007.wav,120300,0,120300,country
country.00007.wav,120300,120300,240600,country
country.00007.wav,120300,240600,360900,country
country.00007.wav,120300,360900,481200,country
country.00007.wav,120300,481200,601500,country
country.00008.wav,120300,0,120300,country
country.00008.wav,120300,120300,240600,country
country.00008.wav,120300,240600,360900,country
country.00008.wav,120300,360900,481200,country
country.00008.wav,120300,481200,601500,country
country.00009.wav,120300,0,120300,country
country.00009.wav,120300,120300,240600,country
country.00009.wav,120300,240600,360900,country
country.00009.wav,120300,360900,481200,country
country.00009.wav,120300,481200,601500,country
country.00010.wav,120300,0,120300,country
country.00010.wav,120300,120300,240600,country
country.00010.wav,120300,240600,360900,country
country.00010.wav,120300,360900,481200,country
country.00010.wav,120300,481200,601500,country
country.00011.wav,120300,0,120300,country
country.00011.wav,120300,120300,240600,country
country.00011.wav,120300,240600,360900,country
country.00011.wav,120300,360900,481200,country
country.00011.wav,120300,481200,601500,country
country.00012.wav,120300,0,120300,country
country.00012.wav,120300,120300,240600,country
country.00012.wav,120300,240600,360900,country
country.00012.wav,120300,360900,481200,country
country.00012.wav,120300,481200,601500,country
country.00013.wav,120300,0,120300,country
country.00013.wav,120300,120300,240600,country
country.00013.wav,120300,240600,360900,country
country.00013.wav,120300,360900,481200,country
country.00013.wav,120300,481200,601500,country
country.00014.wav,120300,0,120300,country
country.00014.wav,120300,120300,240600,country
country.00014.wav,120300,240600,360900,country
country.00014.wav,120300,360900,481200,country
country.00014.wav,120300,481200,601500,country
country.00015.wav,120300,0,120300,country
country.00015.wav,120300,120300,240600,country
country.00015.wav,120300,240600,360900,country
country.00015.wav,120300,360900,481200,country
country.00015.wav,120300,481200,601500,country
country.00016.wav,120300,0,120300,country
country.00016.wav,120300,120300,240600,country
country.00016.wav,120300,240600,360900,country
country.00016.wav,120300,360900,481200,country
country.00016.wav,120300,481200,601500,country
country.00017.wav,120300,0,120300,country
country.00017.wav,120300,120300,240600,country
country.00017.wav,120300,240600,360900,country
country.00017.wav,120300,360900,481200,country
country.00017.wav,120300,481200,601500,country
country.00018.wav,120300,0,120300,country
country.00018.wav,120300,120300,240600,country
country.00018.wav,120300,240600,360900,country
country.00018.wav,120300,360900,481200,country
country.00018.wav,120300,481200,601500,country
country.00019.wav,120300,0,120300,country
country.00019.wav,120300,120300,240600,country
country.00019.wav,120300,240600,360900,country
country.00019.wav,120300,360900,481200,country
country.00019.wav,120300,481200,601500,country
country.00020.wav,120300,0,120300,country
country.00020.wav,120300,120300,240600,country
country.00020.wav,120300,240600,360900,country
country.00020.wav,120300,360900,481200,country
country.00020.wav,120300,481200,601500,country
country.00021.wav,120300,0,120300,country
country.00021.wav,120300,120300,240600,country
country.00021.wav,120300,240600,360900,country
country.00021.wav,120300,360900,481200,country
country.00021.wav,120300,481200,601500,country
country.00022.wav,120300,0,120300,country
country.00022.wav,120300,120300,240600,country
country.00022.wav,120300,240600,360900,country
country.00022.wav,120300,360900,481200,country
country.00022.wav,120300,481200,601500,country
country.00023.wav,120300,0,120300,country
country.00023.wav,120300,120300,240600,country
country.00023.wav,120300,240600,360900,country
country.00023.wav,120300,360900,481200,country
country.00023.wav,120300,481200,601500,country
country.00024.wav,120300,0,120300,country
country.00024.wav,120300,120300,240600,country
country.00024.wav,120300,240600,360900,country
country.00024.wav,120300,360900,481200,country
country.00024.wav,120300,481200,601500,country
country.00025.wav,120300,0,120300,country
country.00025.wav,120300,120300,240600,country
country.00025.wav,120300,240600,360900,country
country.00025.wav,120300,360900,481200,country
country.00025.wav,120300,481200,601500,country
country.00026.wav,120300,0,120300,country
country.00026.wav,120300,120300,240600,country
country.00026.wav,120300,240600,360900,country
country.00026.wav,120300,360900,481200,country
country.00026.wav,120300,481200,601500,country
country.00027.wav,120300,0,120300,country
country.00027.wav,120300,120300,240600,country
country.00027.wav,120300,240600,360900,country
country.00027.wav,120300,360900,481200,country
country.00027.wav,120300,481200,601500,country
country.00028.wav,120300,0,120300,country
country.00028.wav,120300,120300,240600,country
country.00028.wav,120300,240600,360900,country
country.00028.wav,120300,360900,481200,country
country.00028.wav,120300,481200,601500,country
country.00029.wav,120300,0,120300,country
country.00029.wav,120300,120300,240600,country
country.00029.wav,120300,240600,360900,country
country.00029.wav,120300,360900,481200,country
country.00029.wav,120300,481200,601500,country
country.00030.wav,120300,0,120300,country
country.00030.wav,120300,120300,240600,country
country.00030.wav,120300,240600,360900,country
country.00030.wav,120300,360900,481200,country
country.00030.wav,120300,481200,601500,country
country.00031.wav,120300,0,120300,country
country.00031.wav,120300,120300,240600,country
country.00031.wav,120300,240600,360900,country
country.00031.wav,120300,360900,481200,country
country.00031.wav,120300,481200,601500,country
country.00032.wav,120300,0,120300,country
country.00032.wav,120300,120300,240600,country
country.00032.wav,120300,240600,360900,country
country.00032.wav,120300,360900,481200,country
country.00032.wav,120300,481200,601500,country
country.00033.wav,120300,0,120300,country
country.00033.wav,120300,120300,240600,country
country.00033.wav,120300,240600,360900,country
country.00033.wav,120300,360900,481200,country
country.00033.wav,120300,481200,601500,country
country.00034.wav,120300,0,120300,country
country.00034.wav,120300,120300,240600,country
country.00034.wav,120300,240600,360900,country
country.00034.wav,120300,360900,481200,country
country.00034.wav,120300,481200,601500,country
country.00035.wav,120300,0,120300,country
country.00035.wav,120300,120300,240600,country
country.00035.wav,120300,240600,360900,country
country.00035.wav,120300,360900,481200,country
country.00035.wav,120300,481200,601500,country
country.00036.wav,120300,0,120300,country
country.00036.wav,120300,120300,240600,country
country.00036.wav,120300,240600,360900,country
country.00036.wav,120300,360900,481200,country
country.00036.wav,120300,481200,601500,country
country.00037.wav,120300,0,120300,country
country.00037.wav,120300,120300,240600,country
country.00037.wav,120300,240600,360900,country
country.00037.wav,120300,360900,481200,country
country.00037.wav,120300,481200,601500,country
country.00038.wav,120300,0,120300,country
country.00038.wav,120300,120300,240600,country
country.00038.wav,120300,240600,360900,country
country.00038.wav,120300,360900,481200,country
country.00038.wav,120300,481200,601500,country
country.00039.wav,120300,0,120300,country
country.00039.wav,120300,120300,240600,country
country.00039.wav,120300,240600,360900,country
country.00039.wav,120300,360900,481200,country
country.00039.wav,120300,481200,601500,country
country.00040.wav,120300,0,120300,country
country.00040.wav,120300,120300,240600,country
country.00040.wav,120300,240600,360900,country
country.00040.wav,120300,360900,481200,country
country.00040.wav,120300,481200,601500,country
country.00041.wav,120300,0,120300,country
country.00041.wav,120300,120300,240600,country
country.00041.wav,120300,240600,360900,country
country.00041.wav,120300,360900,481200,country
country.00041.wav,120300,481200,601500,country
country.00042.wav,120300,0,120300,country
country.00042.wav,120300,120300,240600,country
country.00042.wav,120300,240600,360900,country
country.00042.wav,120300,360900,481200,country
country.00042.wav,120300,481200,601500,country
country.00043.wav,120300,0,120300,country
country.00043.wav,120300,120300,240600,country
country.00043.wav,120300,240600,360900,country
country.00043.wav,120300,360900,481200,country
country.00043.wav,120300,481200,601500,country
country.00044.wav,120300,0,120300,country
country.00044.wav,120300,120300,240600,country
country.00044.wav,120300,240600,360900,country
country.00044.wav,120300,360900,481200,country
country.00044.wav,120300,481200,601500,country
country.00045.wav,120300,0,120300,country
country.00045.wav,120300,120300,240600,country
country.00045.wav,120300,240600,360900,country
country.00045.wav,120300,360900,481200,country
country.00045.wav,120300,481200,601500,country
country.00046.wav,120300,0,120300,country
country.00046.wav,120300,120300,240600,country
country.00046.wav,120300,240600,360900,country
country.00046.wav,120300,360900,481200,country
country.00046.wav,120300,481200,601500,country
country.00047.wav,120300,0,120300,country
country.00047.wav,120300,120300,240600,country
country.00047.wav,120300,240600,360900,country
country.00047.wav,120300,360900,481200,country
country.00047.wav,120300,481200,601500,country
country.00048.wav,120300,0,120300,country
country.00048.wav,120300,120300,240600,country
country.00048.wav,120300,240600,360900,country
country.00048.wav,120300,360900,481200,country
country.00048.wav,120300,481200,601500,country
country.00049.wav,120300,0,120300,country
country.00049.wav,120300,120300,240600,country
country.00049.wav,120300,240600,360900,country
country.00049.wav,120300,360900,481200,country
country.00049.wav,120300,481200,601500,country
country.00050.wav,120300,0,120300,country
country.00050.wav,120300,120300,240600,country
country.00050.wav,120300,240600,360900,country
country.00050.wav,120300,360900,481200,country
country.00050.wav,120300,481200,601500,country
country.00051.wav,120300,0,120300,country
country.00051.wav,120300,120300,240600,country
country.00051.wav,120300,240600,360900,country
country.00051.wav,120300,360900,481200,country
country.00051.wav,120300,481200,601500,country
country.00052.wav,120300,0,120300,country
country.00052.wav,120300,120300,240600,country
country.00052.wav,120300,240600,360900,country
country.00052.wav,120300,360900,481200,country
country.00052.wav,120300,481200,601500,country
country.00053.wav,120300,0,120300,country
country.00053.wav,120300,120300,240600,country
country.00053.wav,120300,240600,360900,country
country.00053.wav,120300,360900,481200,country
country.00053.wav,120300,481200,601500,country
country.00054.wav,120300,0,120300,country
country.00054.wav,120300,120300,240600,country
country.00054.wav,120300,240600,360900,country
country.00054.wav,120300,360900,481200,country
country.00054.wav,120300,481200,601500,country
country.00055.wav,120300,0,120300,country
country.00055.wav,120300,120300,240600,country
country.00055.wav,120300,240600,360900,country
country.00055.wav,120300,360900,481200,country
country.00055.wav,120300,481200,601500,country
country.00056.wav,120300,0,120300,country
country.00056.wav,120300,120300,240600,country
country.00056.wav,120300,240600,360900,country
country.00056.wav,120300,360900,481200,country
country.00056.wav,120300,481200,601500,country
country.00057.wav,120300,0,120300,country
country.00057.wav,120300,120300,240600,country
country.00057.wav,120300,240600,360900,country
country.00057.wav,120300,360900,481200,country
country.00057.wav,120300,481200,601500,country
country.00058.wav,120300,0,120300,country
country.00058.wav,120300,120300,240600,country
country.00058.wav,120300,240600,360900,country
country.00058.wav,120300,360900,481200,country
country.00058.wav,120300,481200,601500,country
country.00059.wav,120300,0,120300,country
country.00059.wav,120300,120300,240600,country
country.00059.wav,120300,240600,360900,country
country.00059.wav,120300,360900,481200,country
country.00059.wav,120300,481200,601500,country
country.00060.wav,120300,0,120300,country
country.00060.wav,120300,120300,240600,country
country.00060.wav,120300,240600,360900,country
country.00060.wav,120300,360900,481200,country
country.00060.wav,120300,481200,601500,country
country.00061.wav,120300,0,120300,country
country.00061.wav,120300,120300,240600,country
country.00061.wav,120300,240600,360900,country
country.00061.wav,120300,360900,481200,country
country.00061.wav,120300,481200,601500,country
country.00062.wav,120300,0,120300,country
country.00062.wav,120300,120300,240600,country
country.00062.wav,120300,240600,360900,country
country.00062.wav,120300,360900,481200,country
country.00062.wav,120300,481200,601500,country
country.00063.wav,120300,0,120300,country
country.00063.wav,120300,120300,240600,country
country.00063.wav,120300,240600,360900,country
country.00063.wav,120300,360900,481200,country
country.00063.wav,120300,481200,601500,country
country.00064.wav,120300,0,120300,country
country.00064.wav,120300,120300,240600,country
country.00064.wav,120300,240600,360900,country
country.00064.wav,120300,360900,481200,country
country.00064.wav,120300,481200,601500,country
country.00065.wav,120300,0,120300,country
country.00065.wav,120300,120300,240600,country
country.00065.wav,120300,240600,360900,country
country.00065.wav,120300,360900,481200,country
country.00065.wav,120300,481200,601500,country
country.00066.wav,120300,0,120300,country
country.00066.wav,120300,120300,240600,country
country.00066.wav,120300,240600,360900,country
country.00066.wav,120300,360900,481200,country
country.00066.wav,120300,481200,601500,country
country.00067.wav,120300,0,120300,country
country.00067.wav,120300,120300,240600,country
country.00067.wav,120300,240600,360900,country
country.00067.wav,120300,360900,481200,country
country.00067.wav,120300,481200,601500,country
country.00068.wav,120300,0,120300,country
country.00068.wav,120300,120300,240600,country
country.00068.wav,120300,240600,360900,country
country.00068.wav,120300,360900,481200,country
country.00068.wav,120300,481200,601500,country
country.00069.wav,120300,0,120300,country
country.00069.wav,120300,120300,240600,country
country.00069.wav,120300,240600,360900,country
country.00069.wav,120300,360900,481200,country
country.00069.wav,120300,481200,601500,country
disco.00000.wav,120300,0,120300,disco
disco.00000.wav,120300,120300,240600,disco
disco.00000.wav,120300,240600,360900,disco
disco.00000.wav,120300,360900,481200,disco
disco.00000.wav,120300,481200,601500,disco
disco.00001.wav,120300,0,120300,disco
disco.00001.wav,120300,120300,240600,disco
disco.00001.wav,120300,240600,360900,disco
disco.00001.wav,120300,360900,481200,disco
disco.00001.wav,120300,481200,601500,disco
disco.00002.wav,120300,0,120300,disco
disco.00002.wav,120300,120300,240600,disco
disco.00002.wav,120300,240600,360900,disco
disco.00002.wav,120300,360900,481200,disco
disco.00002.wav,120300,481200,601500,disco
disco.00003.wav,120300,0,120300,disco
disco.00003.wav,120300,120300,240600,disco
disco.00003.wav,120300,240600,360900,disco
disco.00003.wav,120300,360900,481200,disco
disco.00003.wav,120300,481200,601500,disco
disco.00004.wav,120300,0,120300,disco
disco.00004.wav,120300,120300,240600,disco
disco.00004.wav,120300,240600,360900,disco
disco.00004.wav,120300,360900,481200,disco
disco.00004.wav,120300,481200,601500,disco
disco.00005.wav,120300,0,120300,disco
disco.00005.wav,120300,120300,240600,disco
disco.00005.wav,120300,240600,360900,disco
disco.00005.wav,120300,360900,481200,disco
disco.00005.wav,120300,481200,601500,disco
disco.00006.wav,120300,0,120300,disco
disco.00006.wav,120300,120300,240600,disco
disco.00006.wav,120300,240600,360900,disco
disco.00006.wav,120300,360900,481200,disco
disco.00006.wav,120300,481200,601500,disco
disco.00007.wav,120300,0,120300,disco
disco.00007.wav,120300,120300,240600,disco
disco.00007.wav,120300,240600,360900,disco
disco.00007.wav,120300,360900,481200,disco
disco.00007.wav,120300,481200,601500,disco
disco.00008.wav,120300,0,120300,disco
disco.00008.wav,120300,120300,240600,disco
disco.00008.wav,120300,240600,360900,disco
disco.00008.wav,120300,360900,481200,disco
disco.00008.wav,120300,481200,601500,disco
disco.00009.wav,120300,0,120300,disco
disco.00009.wav,120300,120300,240600,disco
disco.00009.wav,120300,240600,360900,disco
disco.00009.wav,120300,360900,481200,disco
disco.00009.wav,120300,481200,601500,disco
disco.00010.wav,120300,0,120300,disco
disco.00010.wav,120300,120300,240600,disco
disco.00010.wav,120300,240600,360900,disco
disco.00010.wav,120300,360900,481200,disco
disco.00010.wav,120300,481200,601500,disco
disco.00011.wav,120300,0,120300,disco
disco.00011.wav,120300,120300,240600,disco
disco.00011.wav,120300,240600,360900,disco
disco.00011.wav,120300,360900,481200,disco
disco.00011.wav,120300,481200,601500,disco
disco.00012.wav,120300,0,120300,disco
disco.00012.wav,120300,120300,240600,disco
disco.00012.wav,120300,240600,360900,disco
disco.00012.wav,120300,360900,481200,disco
disco.00012.wav,120300,481200,601500,disco
disco.00013.wav,120300,0,120300,disco
disco.00013.wav,120300,120300,240600,disco
disco.00013.wav,120300,240600,360900,disco
disco.00013.wav,120300,360900,481200,disco
disco.00013.wav,120300,481200,601500,disco
disco.00014.wav,120300,0,120300,disco
disco.00014.wav,120300,120300,240600,disco
disco.00014.wav,120300,240600,360900,disco
disco.00014.wav,120300,360900,481200,disco
disco.00014.wav,120300,481200,601500,disco
disco.00015.wav,120300,0,120300,disco
disco.00015.wav,120300,120300,240600,disco
disco.00015.wav,120300,240600,360900,disco
disco.00015.wav,120300,360900,481200,disco
disco.00015.wav,120300,481200,601500,disco
disco.00016.wav,120300,0,120300,disco
disco.00016.wav,120300,120300,240600,disco
disco.00016.wav,120300,240600,360900,disco
disco.00016.wav,120300,360900,481200,disco
disco.00016.wav,120300,481200,601500,disco
disco.00017.wav,120300,0,120300,disco
disco.00017.wav,120300,120300,240600,disco
disco.00017.wav,120300,240600,360900,disco
disco.00017.wav,120300,360900,481200,disco
disco.00017.wav,120300,481200,601500,disco
disco.00018.wav,120300,0,120300,disco
disco.00018.wav,120300,120300,240600,disco
disco.00018.wav,120300,240600,360900,disco
disco.00018.wav,120300,360900,481200,disco
disco.00018.wav,120300,481200,601500,disco
disco.00019.wav,120300,0,120300,disco
disco.00019.wav,120300,120300,240600,disco
disco.00019.wav,120300,240600,360900,disco
disco.00019.wav,120300,360900,481200,disco
disco.00019.wav,120300,481200,601500,disco
disco.00020.wav,120300,0,120300,disco
disco.00020.wav,120300,120300,240600,disco
disco.00020.wav,120300,240600,360900,disco
disco.00020.wav,120300,360900,481200,disco
disco.00020.wav,120300,481200,601500,disco
disco.00021.wav,120300,0,120300,disco
disco.00021.wav,120300,120300,240600,disco
disco.00021.wav,120300,240600,360900,disco
disco.00021.wav,120300,360900,481200,disco
disco.00021.wav,120300,481200,601500,disco
disco.00022.wav,120300,0,120300,disco
disco.00022.wav,120300,120300,240600,disco
disco.00022.wav,120300,240600,360900,disco
disco.00022.wav,120300,360900,481200,disco
disco.00022.wav,120300,481200,601500,disco
disco.00023.wav,120300,0,120300,disco
disco.00023.wav,120300,120300,240600,disco
disco.00023.wav,120300,240600,360900,disco
disco.00023.wav,120300,360900,481200,disco
disco.00023.wav,120300,481200,601500,disco
disco.00024.wav,120300,0,120300,disco
disco.00024.wav,120300,120300,240600,disco
disco.00024.wav,120300,240600,360900,disco
disco.00024.wav,120300,360900,481200,disco
disco.00024.wav,120300,481200,601500,disco
disco.00025.wav,120300,0,120300,disco
disco.00025.wav,120300,120300,240600,disco
disco.00025.wav,120300,240600,360900,disco
disco.00025.wav,120300,360900,481200,disco
disco.00025.wav,120300,481200,601500,disco
disco.00026.wav,120300,0,120300,disco
disco.00026.wav,120300,120300,240600,disco
disco.00026.wav,120300,240600,360900,disco
disco.00026.wav,120300,360900,481200,disco
disco.00026.wav,120300,481200,601500,disco
disco.00027.wav,120300,0,120300,disco
disco.00027.wav,120300,120300,240600,disco
disco.00027.wav,120300,240600,360900,disco
disco.00027.wav,120300,360900,481200,disco
disco.00027.wav,120300,481200,601500,disco
disco.00028.wav,120300,0,120300,disco
disco.00028.wav,120300,120300,240600,disco
disco.00028.wav,120300,240600,360900,disco
disco.00028.wav,120300,360900,481200,disco
disco.00028.wav,120300,481200,601500,disco
disco.00029.wav,120300,0,120300,disco
disco.00029.wav,120300,120300,240600,disco
disco.00029.wav,120300,240600,360900,disco
disco.00029.wav,120300,360900,481200,disco
disco.00029.wav,120300,481200,601500,disco
disco.00030.wav,120300,0,120300,disco
disco.00030.wav,120300,120300,240600,disco
disco.00030.wav,120300,240600,360900,disco
disco.00030.wav,120300,360900,481200,disco
disco.00030.wav,120300,481200,601500,disco
disco.00031.wav,120300,0,120300,disco
disco.00031.wav,120300,120300,240600,disco
disco.00031.wav,120300,240600,360900,disco
disco.00031.wav,120300,360900,481200,disco
disco.00031.wav,120300,481200,601500,disco
disco.00032.wav,120300,0,120300,disco
disco.00032.wav,120300,120300,240600,disco
disco.00032.wav,120300,240600,360900,disco
disco.00032.wav,120300,360900,481200,disco
disco.00032.wav,120300,481200,601500,disco
disco.00033.wav,120300,0,120300,disco
disco.00033.wav,120300,120300,240600,disco
disco.00033.wav,120300,240600,360900,disco
disco.00033.wav,120300,360900,481200,disco
disco.00033.wav,120300,481200,601500,disco
disco.00034.wav,120300,0,120300,disco
disco.00034.wav,120300,120300,240600,disco
disco.00034.wav,120300,240600,360900,disco
disco.00034.wav,120300,360900,481200,disco
disco.00034.wav,120300,481200,601500,disco
disco.00035.wav,120300,0,120300,disco
disco.00035.wav,120300,120300,240600,disco
disco.00035.wav,120300,240600,360900,disco
disco.00035.wav,120300,360900,481200,disco
disco.00035.wav,120300,481200,601500,disco
disco.00036.wav,120300,0,120300,disco
disco.00036.wav,120300,120300,240600,disco
disco.00036.wav,120300,240600,360900,disco
disco.00036.wav,120300,360900,481200,disco
disco.00036.wav,120300,481200,601500,disco
disco.00037.wav,120300,0,120300,disco
disco.00037.wav,120300,120300,240600,disco
disco.00037.wav,120300,240600,360900,disco
disco.00037.wav,120300,360900,481200,disco
disco.00037.wav,120300,481200,601500,disco
disco.00038.wav,120300,0,120300,disco
disco.00038.wav,120300,120300,240600,disco
disco.00038.wav,120300,240600,360900,disco
disco.00038.wav,120300,360900,481200,disco
disco.00038.wav,120300,481200,601500,disco
disco.00039.wav,120300,0,120300,disco
disco.00039.wav,120300,120300,240600,disco
disco.00039.wav,120300,240600,360900,disco
disco.00039.wav,120300,360900,481200,disco
disco.00039.wav,120300,481200,601500,disco
disco.00040.wav,120300,0,120300,disco
disco.00040.wav,120300,120300,240600,disco
disco.00040.wav,120300,240600,360900,disco
disco.00040.wav,120300,360900,481200,disco
disco.00040.wav,120300,481200,601500,disco
disco.00041.wav,120300,0,120300,disco
disco.00041.wav,120300,120300,240600,disco
disco.00041.wav,120300,240600,360900,disco
disco.00041.wav,120300,360900,481200,disco
disco.00041.wav,120300,481200,601500,disco
disco.00042.wav,120300,0,120300,disco
disco.00042.wav,120300,120300,240600,disco
disco.00042.wav,120300,240600,360900,disco
disco.00042.wav,120300,360900,481200,disco
disco.00042.wav,120300,481200,601500,disco
disco.00043.wav,120300,0,120300,disco
disco.00043.wav,120300,120300,240600,disco
disco.00043.wav,120300,240600,360900,disco
disco.00043.wav,120300,360900,481200,disco
disco.00043.wav,120300,481200,601500,disco
disco.00044.wav,120300,0,120300,disco
disco.00044.wav,120300,120300,240600,disco
disco.00044.wav,120300,240600,360900,disco
disco.00044.wav,120300,360900,481200,disco
disco.00044.wav,120300,481200,601500,disco
disco.00045.wav,120300,0,120300,disco
disco.00045.wav,120300,120300,240600,disco
disco.00045.wav,120300,240600,360900,disco
disco.00045.wav,120300,360900,481200,disco
disco.00045.wav,120300,481200,601500,disco
disco.00046.wav,120300,0,120300,disco
disco.00046.wav,120300,120300,240600,disco
disco.00046.wav,120300,240600,360900,disco
disco.00046.wav,120300,360900,481200,disco
disco.00046.wav,120300,481200,601500,disco
disco.00047.wav,120300,0,120300,disco
disco.00047.wav,120300,120300,240600,disco
disco.00047.wav,120300,240600,360900,disco
disco.00047.wav,120300,360900,481200,disco
disco.00047.wav,120300,481200,601500,disco
disco.00048.wav,120300,0,120300,disco
disco.00048.wav,120300,120300,240600,disco
disco.00048.wav,120300,240600,360900,disco
disco.00048.wav,120300,360900,481200,disco
disco.00048.wav,120300,481200,601500,disco
disco.00049.wav,120300,0,120300,disco
disco.00049.wav,120300,120300,240600,disco
disco.00049.wav,120300,240600,360900,disco
disco.00049.wav,120300,360900,481200,disco
disco.00049.wav,120300,481200,601500,disco
disco.00050.wav,120300,0,120300,disco
disco.00050.wav,120300,120300,240600,disco
disco.00050.wav,120300,240600,360900,disco
disco.00050.wav,120300,360900,481200,disco
disco.00050.wav,120300,481200,601500,disco
disco.00051.wav,120300,0,120300,disco
disco.00051.wav,120300,120300,240600,disco
disco.00051.wav,120300,240600,360900,disco
disco.00051.wav,120300,360900,481200,disco
disco.00051.wav,120300,481200,601500,disco
disco.00052.wav,120300,0,120300,disco
disco.00052.wav,120300,120300,240600,disco
disco.00052.wav,120300,240600,360900,disco
disco.00052.wav,120300,360900,481200,disco
disco.00052.wav,120300,481200,601500,disco
disco.00053.wav,120300,0,120300,disco
disco.00053.wav,120300,120300,240600,disco
disco.00053.wav,120300,240600,360900,disco
disco.00053.wav,120300,360900,481200,disco
disco.00053.wav,120300,481200,601500,disco
disco.00054.wav,120300,0,120300,disco
disco.00054.wav,120300,120300,240600,disco
disco.00054.wav,120300,240600,360900,disco
disco.00054.wav,120300,360900,481200,disco
disco.00054.wav,120300,481200,601500,disco
disco.00055.wav,120300,0,120300,disco
disco.00055.wav,120300,120300,240600,disco
disco.00055.wav,120300,240600,360900,disco
disco.00055.wav,120300,360900,481200,disco
disco.00055.wav,120300,481200,601500,disco
disco.00056.wav,120300,0,120300,disco
disco.00056.wav,120300,120300,240600,disco
disco.00056.wav,120300,240600,360900,disco
disco.00056.wav,120300,360900,481200,disco
disco.00056.wav,120300,481200,601500,disco
disco.00057.wav,120300,0,120300,disco
disco.00057.wav,120300,120300,240600,disco
disco.00057.wav,120300,240600,360900,disco
disco.00057.wav,120300,360900,481200,disco
disco.00057.wav,120300,481200,601500,disco
disco.00058.wav,120300,0,120300,disco
disco.00058.wav,120300,120300,240600,disco
disco.00058.wav,120300,240600,360900,disco
disco.00058.wav,120300,360900,481200,disco
disco.00058.wav,120300,481200,601500,disco
disco.00059.wav,120300,0,120300,disco
disco.00059.wav,120300,120300,240600,disco
disco.00059.wav,120300,240600,360900,disco
disco.00059.wav,120300,360900,481200,disco
disco.00059.wav,120300,481200,601500,disco
disco.00060.wav,120300,0,120300,disco
disco.00060.wav,120300,120300,240600,disco
disco.00060.wav,120300,240600,360900,disco
disco.00060.wav,120300,360900,481200,disco
disco.00060.wav,120300,481200,601500,disco
disco.00061.wav,120300,0,120300,disco
disco.00061.wav,120300,120300,240600,disco
disco.00061.wav,120300,240600,360900,disco
disco.00061.wav,120300,360900,481200,disco
disco.00061.wav,120300,481200,601500,disco
disco.00062.wav,120300,0,120300,disco
disco.00062.wav,120300,120300,240600,disco
disco.00062.wav,120300,240600,360900,disco
disco.00062.wav,120300,360900,481200,disco
disco.00062.wav,120300,481200,601500,disco
disco.00063.wav,120300,0,120300,disco
disco.00063.wav,120300,120300,240600,disco
disco.00063.wav,120300,240600,360900,disco
disco.00063.wav,120300,360900,481200,disco
disco.00063.wav,120300,481200,601500,disco
disco.00064.wav,120300,0,120300,disco
disco.00064.wav,120300,120300,240600,disco
disco.00064.wav,120300,240600,360900,disco
disco.00064.wav,120300,360900,481200,disco
disco.00064.wav,120300,481200,601500,disco
disco.00065.wav,120300,0,120300,disco
disco.00065.wav,120300,120300,240600,disco
